-1.0, 4.0, 9.0, -24.0, -7.0, -11.0, 2.0, -7.0
5.0, -1.0, 2.0, 74.0, 4.0, 7.0, -4.0, -12.0
2.0, -2.0, 21.0, -54.0, 8.0, -1.0, 13.0, -5.0
-4.0, -1.0, 2.0, -19.0, -10.0, -3.0, 0.0, -5.0
-4.0, -2.0, 19.0, -19.0, 1.0, 9.0, -2.0, -19.0
-6.0, 4.0, 6.0, 69.0, 5.0, -6.0, -2.0, -23.0
7.0, 0.0, -15.0, 26.0, 2.0, -3.0, 24.0, 3.0
-2.0, -6.0, -16.0, -65.0, -12.0, -3.0, -42.0, -45.0
2.0, 1.0, -27.0, 10.0, -12.0, 0.0, 13.0, 3.0
-1.0, -1.0, 2.0, -15.0, 12.0, 4.0, -1.0, -5.0
